HIP,n_HD,HD,DM,GC,HR,RAJ2000,DEJ2000,Vmag_viz,Fl,Bayer,Cst,SimbadName,RAhms,DEdms,Vmag_hip,RAICRS,DEICRS,Plx,pmRA,pmDE,e_Plx,B-V,Notes,_RA_icrs,_DE_icrs,distance,x,y,z
56573,X,100825,CD-46  7205 ,15901.0,4466.0,173.98149999999998,-47.641527777777775,5.26,,C02,Cen,HD 100825,11 35 55.56,-47 38 29.5,5.26,173.98148244,-47.64152017,17.24,33.95,-50.42,0.7,0.257, ,173.98160491,-47.64164272,58.004640371229705,42.6259216055859,-4.4940807170545,39.08161140969926
56583, ,100696,BD+70   670 ,15893.0,4461.0,174.01091666666665,69.32324999999999,5.19,2.0, ,Dra,HD 100696,11 36 02.62,+69 19 23.7,5.19,174.01089937,69.32325973,13.49,109.23,-126.4,0.51,0.974, ,174.01165125,69.32295251,74.12898443291327,-68.97559382349246,7.236340085463226,26.17459019582166
56633, ,100889,BD-08  3202 ,15921.0,4468.0,174.17062499999997,-9.80225,4.7,21.0,the,Crt,HD 100889,11 36 40.95,-09 48 08.1,4.7,174.17061875,-9.80225368,10.7,-59.32,2.82,0.79,-0.073, ,174.17047243,-9.80224683,93.45794392523365,15.828766626628164,-1.616026897928069,92.09357136563351
56647,X,100920,BD-00  2458 ,15927.0,4471.0,174.2372083333333,-0.823861111111111,4.3,91.0,ups,Leo,HD 100920,11 36 56.93,-00 49 25.9,4.3,174.23720774,-0.82385424,18.31,1.3,43.43,0.89,0.983, ,174.2372109,-0.82374868,54.614964500273075,0.7813176336127434,-0.07885075579635,54.60931855168863
56675, ,101132,CP-75   744 ,15946.0,4479.0,174.31641666666664,-75.89652777777776,5.64,,pi.,Cha,HD 101132,11 37 15.94,-75 53 47.5,5.64,174.31642653,-75.89654092,23.75,-128.21,-1.21,0.56,0.362, ,174.31514768,-75.89654386,42.10526315789474,40.6353439525425,-4.044187838735203,10.259948936479267
56700, ,101067,CD-47  6997 ,15945.0,4476.0,174.39187499999997,-47.747388888888885,5.46,,C03,Cen,HD 101067,11 37 34.05,-47 44 50.6,5.46,174.39187576,-47.74737759,8.98,-68.58,28.07,0.81,1.23, ,174.39162786,-47.74730936,111.35857461024499,82.03169446966214,-8.0550227180544,74.87756573682887
56770, ,101107,BD+44  2110 ,15962.0,4477.0,174.5862083333333,43.6255,5.56,59.0, ,UMa,HD 101107,11 38 20.69,+43 37 31.8,5.56,174.58619878,43.62551361,21.91,-146.17,-34.98,0.72,0.348, ,174.58570798,43.62542859,45.64125969876769,-31.349344571581817,2.9709992533964122,33.038104444094664
56779, ,101153,BD+08  2532 ,15971.0,4483.0,174.61504166666666,8.134277777777777,5.24,1.0,ome,Vir,HD 101153,11 38 27.61,+08 08 03.4,5.24,174.61504009,8.13428325,6.8,-3.37,6.28,0.86,1.499, ,174.61503182,8.13429851,147.05882352941177,-20.716034712225092,1.9527548618213282,145.57929190687182
56789, ,101133,BD+47  1894 ,15970.0,4480.0,174.63974999999996,46.83427777777777,6.09,60.0, ,UMa,HD 101133,11 38 33.54,+46 50 03.4,6.09,174.63976309,46.83427569,9.29,-35.43,-27.36,0.73,0.401, ,174.63963721,46.83420919,107.64262648008612,-78.16883471432263,7.334418342698953,73.63949091697015
56802, ,101198,BD-12  3466 ,15977.0,4488.0,174.66649999999998,-13.202249999999998,5.48,24.0,iot,Crt,HD 101198,11 38 39.96,-13 12 08.1,5.48,174.66648767,-13.20224958,37.06,99.62,126.17,0.76,0.52, ,174.66673637,-13.20194292,26.98327037236913,6.1360036777853235,-0.5728385530561342,26.270100777246956
56922, ,101431,CD-34  7610 ,16019.0,4494.0,175.05341666666664,-34.74466666666666,4.7,,omi,Hya,HD 101431,11 40 12.82,-34 44 40.8,4.7,175.05341839,-34.7446553,6.59,-44.04,-1.84,0.71,-0.07, ,175.05328812,-34.74465977,151.74506828528075,86.16048879675807,-7.457130606199135,124.68892140976412
56975, ,101484,BD+22  2391 ,16030.0,4495.0,175.19629166666664,21.35283333333333,5.26,92.0, ,Leo,HD 101484,11 40 47.11,+21 21 10.2,5.26,175.19627319,21.35284143,14.04,-61.09,-46.02,0.87,0.984, ,175.19611376,21.35272958,71.22507122507123,-25.84268123178497,2.1717549838432353,66.33588831137313
56997, ,101501,BD+35  2270 ,16035.0,4496.0,175.262625,34.20255555555555,5.31,61.0, ,UMa,HD 101501,11 41 03.03,+34 12 09.2,5.31,175.26260484,34.20256022,104.81,-13.95,-380.46,0.72,0.723, ,175.26256384,34.20163549,9.541074324968992,-5.3449089780074095,0.44294183812692534,7.890998024295471
57029, ,101606,BD+32  2179 ,16051.0,4501.0,175.39374999999998,31.745972222222218,5.73,62.0, ,UMa,HD 101606,11 41 34.50,+31 44 45.5,5.73,175.39375241,31.7459835,24.42,-351.85,30.63,0.73,0.44, ,175.39274676,31.74605794,40.95004095004095,-21.476442741878905,1.7303114575036365,34.823473164301966
57111, ,101673,BD+67   714 ,16072.0,4504.0,175.6184583333333,66.74480555555554,5.32,3.0, ,Dra,HD 101673,11 42 28.43,+66 44 41.3,5.32,175.61844968,66.7448085,5.07,-44.98,40.17,0.58,1.267, ,175.61817278,66.74490614,197.23865877712032,-180.68447319886758,13.844360249415223,77.87517801154243
57283, ,102070,BD-17  3460 ,16112.0,4514.0,176.19066666666663,-18.35061111111111,4.71,27.0,zet,Crt,HD 102070,11 44 45.76,-18 21 02.2,4.71,176.19066226,-18.35061467,9.31,27.15,-24.56,0.81,0.958,D,176.19073179,-18.35067436,107.41138560687432,33.74172082893046,-2.2466433710872873,101.94927477453832
57328, ,102124,BD+09  2545 ,16118.0,4515.0,176.3208333333333,8.258166666666666,4.84,2.0,ksi,Vir,HD 102124,11 45 17.00,+08 15 29.4,4.84,176.32085333,8.25817475,27.29,59.66,-22.8,0.79,0.174, ,176.32099986,8.25811933,36.64345914254306,-5.252387472580772,0.3377388980559061,36.26350033030236
57363, ,102249,CP-66  1640 ,16131.0,4520.0,176.40237499999998,-66.72883333333333,3.63,,lam,Mus,HD 102249,11 45 36.57,-66 43 43.8,3.63,176.40236386,-66.72884344,25.42,-100.42,33.21,0.54,0.16, ,176.40174608,-66.72876272,39.33910306845004,36.06746544265283,-2.2676716200598332,15.542220954443865
57380, ,102212,BD+07  2479 ,16135.0,4517.0,176.46487499999998,6.529805555555555,4.04,3.0,nu.,Vir,HD 102212,11 45 51.57,+06 31 47.3,4.04,176.46487734,6.52981394,10.42,-19.65,-180.02,0.75,1.501,P,176.46482927,6.52937639,95.96928982725528,-10.89286673191211,0.67293934152692,95.34672095542223
57399,M,102224,BD+48  1966 ,16137.0,4518.0,176.51304166666665,47.77933333333333,3.69,63.0,chi,UMa,HD 102224,11 46 03.13,+47 46 45.6,3.69,176.51305887,47.77933701,16.64,-138.38,28.37,0.6,1.181, ,176.51255835,47.77940596,60.09615384615384,-44.4225499563934,2.7068504027381146,40.3838794987495
57562,M,102510,BD+09  2549 ,16171.0,4528.0,176.978875,8.24586111111111,5.31,4.0,A01,Vir,HD 102510,11 47 54.93,+08 14 45.1,5.31,176.97888233,8.24586534,16.97,-53.24,12.14,0.74,0.038, ,176.97875158,8.24589485,58.927519151443725,-8.439705422710457,0.44542655221155025,58.31831171174474
57565, ,102509,BD+21  2358 ,16173.0,4527.0,176.99679166666664,20.218944444444443,4.5,93.0, ,Leo,HD 102509,11 47 59.23,+20 13 08.2,4.5,176.9967765,20.21894121,14.4,-145.47,-4.04,0.86,0.547, ,176.99639971,20.21893139,69.44444444444444,-23.96762697222883,1.2574358851676135,65.16519451756676
57581, ,102584,CP-66  1649 ,16176.0,4530.0,177.06037499999996,-66.8148611111111,4.75,,mu.,Mus,HD 102584,11 48 14.49,-66 48 53.5,4.75,177.06037263,-66.81487085,7.55,30.77,-16.25,0.52,1.522, ,177.06056259,-66.81491035,132.45033112582783,121.59309789935838,-6.243951552279942,52.146158320544195
57632,M,102647,BD+15  2383 ,16189.0,4534.0,177.26616666666663,14.572333333333331,2.14,94.0,bet,Leo,HD 102647,11 49 03.88,+14 34 20.4,2.14,177.26615977,14.57233687,90.16,-499.02,-113.78,0.89,0.09, ,177.26490656,14.57206032,11.09139307897072,-2.7874411560055603,0.13310208729199732,10.734591565048225
57669, ,102776,CP-63  1988 ,16201.0,4537.0,177.4212083333333,-63.78849999999999,4.3,,j,Cen,HD 102776,11 49 41.09,-63 47 18.6,4.3,177.42120019,-63.78848906,7.1,-17.93,4.44,0.69,-0.149, ,177.42110152,-63.78847827,140.84507042253523,126.23396695183278,-5.685429165018871,62.20928664710802
57757,M,102870,BD+02  2489 ,16215.0,4540.0,177.67204166666664,1.765388888888889,3.59,5.0,bet,Vir,HD 102870,11 50 41.29,+01 45 55.4,3.59,177.67202553,1.76537705,91.74,740.96,-271.18,0.77,0.518, ,177.67382733,1.76471793,10.90037061260083,-0.33553028569581866,0.013640282748292414,10.89519677941244
57803, ,102964,CD-44  7614 ,16226.0,4546.0,177.78645833333331,-45.17344444444444,4.47,,B,Cen,HD 102964,11 51 08.75,-45 10 24.4,4.47,177.78646511,-45.1734495,7.03,-72.42,-8.62,0.72,1.283, ,177.78621542,-45.17347045,142.24751066856328,100.81292294914547,-3.8967040271416535,100.27923292276193
57936, ,103192,CD-33  8018 ,16258.0,4552.0,178.22733333333332,-33.908138888888885,4.29,,bet,Hya,HD 103192,11 52 54.56,-33 54 29.3,4.29,178.22733867,-33.90813014,8.93,-58.02,2.4,0.88,-0.1,P,178.22716875,-33.90812431,111.98208286674132,62.440764970387896,-1.9324633350230496,92.93763144466989
58001,M,103287,BD+54  1475 ,16268.0,4554.0,178.45725,53.69472222222222,2.41,64.0,gam,UMa,HD 103287,11 53 49.74,+53 41 41.0,2.41,178.45725536,53.69473296,38.99,107.76,11.16,0.68,0.044, ,178.45769772,53.69476008,25.647601949217744,-20.661236956055635,0.5564603381505048,15.18562231465356
58110,M,103484,BD+09  2560 ,16294.0,4559.0,178.76312499999997,8.443916666666665,5.58,6.0,A02,Vir,HD 103484,11 55 03.15,+08 26 38.1,5.58,178.76313138,8.44390534,19.45,-30.47,15.53,0.73,0.937, ,178.76305651,8.44394309,51.41388174807199,-7.547919745897977,0.16296634446378397,50.85655892689541
58112, ,103483,BD+47  1913 ,16296.0,4560.0,178.77391666666665,46.476833333333325,6.54,65.0, ,UMa,HD 103483,11 55 05.74,+46 28 36.6,6.54,178.77391815,46.4768391,4.07,10.32,2.94,1.24,0.117,P,178.77395457,46.47684625,245.70024570024566,-178.115472372197,3.8121089308104006,169.20093694861697
58117, ,103498,BD+47  1914 ,16298.0,4561.0,178.79741666666663,46.47008333333333,7.16,65.0, ,UMa,HD 103498,11 55 11.32,+46 28 11.2,7.03,178.79717288,46.46978128,3.18,11.21,0.27,0.98,0.015, ,178.79721244,46.46978194,314.4654088050314,-227.94187378593696,4.784983488501353,216.5827773459521
58159,X,103578,BD+16  2319 ,16311.0,4564.0,178.918875,15.646805555555554,5.53,95.0,o,Leo,HD 103578,11 55 40.53,+15 38 48.5,5.53,178.91886481,15.64680922,5.82,10.08,3.52,1.02,0.116, ,178.91889025,15.64681778,171.82130584192439,-46.33308184701328,0.8743715399597275,165.45404843095318
58181, ,103605,BD+57  1343 ,16315.0,4566.0,178.993375,56.59855555555555,5.83,66.0, ,UMa,HD 103605,11 55 58.41,+56 35 54.8,5.83,178.99336544,56.59856271,10.34,7.7,-1.22,0.63,1.101, ,178.99339944,56.59855974,96.71179883945841,-80.72583613953537,1.4184117460780934,53.24001805461131
58188, ,103632,BD-16  3358 ,16319.0,4567.0,179.0040833333333,-17.150805555555554,5.17,30.0,eta,Crt,HD 103632,11 56 00.98,-17 09 02.9,5.17,179.00409802,-17.15080863,11.42,-49.07,-8.23,0.83,-0.022, ,179.0039732,-17.15082863,87.56567425569177,25.81814251665405,-0.4488167982907942,83.67179565615425
58484, ,104174,CP-77   772 ,16402.0,4583.0,179.90704166666663,-78.22180555555555,4.88,,eps,Cha,HD 104174,11 59 37.69,-78 13 18.5,4.88,179.90704708,-78.22181833,8.95,-41.24,-8.48,0.58,-0.054, ,179.90655602,-78.22183894,111.73184357541899,109.37920182047974,-0.17746014297018334,22.807095075311913
58510, ,104181,BD+04  2556 ,16406.0,4585.0,179.98716666666664,3.6552222222222217,5.36,7.0,b,Vir,HD 104181,11 59 56.92,+03 39 18.8,5.36,179.98718202,3.65521716,11.8,-19.36,-8.36,0.75,-0.001, ,179.98713487,3.65519684,84.7457627118644,-5.40274545400009,0.0012101281294228333,84.57336837155357
58587, ,104337,BD-18  3295 ,16423.0,4590.0,180.2132083333333,-19.659,5.28,31.0, ,Crt,HD 104337,12 00 51.17,-19 39 32.4,5.28,180.21320843,-19.65899848,1.86,-16.85,6.69,0.77,-0.192,P,180.21316494,-19.65898222,537.6344086021505,180.8705057684057,0.6730561554478597,506.2965183086655
58590, ,104321,BD+07  2502 ,16425.0,4589.0,180.21829166666663,6.614388888888888,4.65,8.0,pi.,Vir,HD 104321,12 00 52.39,+06 36 51.8,4.65,180.21829289,6.61439464,9.16,-0.25,-29.71,0.85,0.122, ,180.21829228,6.61432243,109.1703056768559,-12.574866816940695,-0.04790932142861105,108.44365389828619
58661, ,104452,BD+22  2430 ,16442.0,,180.4345833333333,22.09433333333333,6.57,1.0, ,Com,HD 104452,12 01 44.30,+22 05 39.6,6.57,180.43458077,22.09432783,6.43,-40.12,-11.28,0.93,0.661, ,180.43447553,22.09430041,155.52099533437013,-58.494837668476976,-0.44368659016555945,144.10044100606152
58684, ,104513,BD+43  2179 ,16445.0,4594.0,180.52941666666663,43.045472222222216,5.22,67.0, ,UMa,HD 104513,12 02 07.06,+43 02 43.7,5.22,180.52942963,43.04546506,29.48,-345.55,55.72,0.8,0.283,P,180.52828039,43.04560048,33.921302578018995,-23.152966014612478,-0.21394097527498052,24.790102109003428
58758, ,104671,CP-62  2543 ,16463.0,4599.0,180.7570833333333,-63.31294444444443,4.32,,the01,Cru,HD 104671,12 03 01.70,-63 18 46.6,4.32,180.75707974,-63.31294495,14.19,-152.53,6.1,0.54,0.28, ,180.75625427,-63.31293012,70.47216349541931,62.95946993927417,0.8319694764197346,31.650257494703684
58799, ,104747,CD-38  7479 ,16471.0,,180.9025833333333,-39.00897222222222,6.51,89.0, ,Cen,HD 104747,12 03 36.62,-39 00 32.3,6.51,180.90258445,-39.00896467,21.43,-369.36,-44.53,0.98,0.5, ,180.90142911,-39.0090729,46.66355576294914,29.368361233897694,0.4626795638234182,36.25979484909393
58858, ,104827,BD+22  2437 ,16489.0,4602.0,181.0690833333333,21.459166666666665,5.89,2.0, ,Com,HD 104827,12 04 16.58,+21 27 33.0,5.89,181.06906686,21.45916332,9.09,35.2,-4.43,1.4,0.248, ,181.06915879,21.45915255,110.01100110011002,-40.239203987016104,-0.7509114263558743,102.38487660572476
58867, ,104841,CP-62  2561 ,16490.0,4603.0,181.08016666666663,-63.165722222222215,4.72,,the02,Cru,HD 104841,12 04 19.24,-63 09 56.6,4.72,181.08015725,-63.16571094,4.33,-17.19,-0.01,0.53,-0.081, ,181.08006469,-63.16571096,230.9468822170901,206.0409584232824,3.8848401717312164,104.25206892263482
58905, ,104902,CP-75   777 ,16497.0,4605.0,181.19441666666663,-76.51916666666665,5.04,,kap,Cha,HD 104902,12 04 46.66,-76 31 09.0,5.04,181.19443206,-76.51917475,7.4,-77.48,46.84,0.49,1.491, ,181.19362424,-76.5190609,135.13513513513513,131.38333304128034,2.7392799292550247,31.50271246138076
58948, ,104979,BD+09  2583 ,16512.0,4608.0,181.30279166666665,8.732833333333332,4.12,9.0,omi,Vir,HD 104979,12 05 12.67,+08 43 58.2,4.12,181.30279,8.73284563,19.08,-220.32,57.52,0.77,0.967, ,181.30224822,8.73298544,52.41090146750524,-7.955346155385298,-0.18091987372178533,51.803304220713876
59072, ,105211,CP-63  2145 ,16551.0,4616.0,181.7202083333333,-64.61363888888889,4.14,,eta,Cru,HD 105211,12 06 52.85,-64 36 49.1,4.14,181.72022021,-64.61363898,50.79,34.27,-37.49,0.51,0.353, ,181.7204145,-64.6137301,19.68891514077574,17.779685460458015,0.53396526505537,8.441033434571882
59184,X,105416,CD-47  7396 ,16581.0,4620.0,182.061375,-48.69247222222221,5.34,,E,Cen,HD 105416,12 08 14.73,-48 41 32.9,5.34,182.0613737,-48.69247036,5.53,-19.54,-7.01,0.72,-0.01, ,182.06130175,-48.6924874,180.83182640144665,135.74887941650212,4.886051788352171,119.36715492449522
59196, ,105435,CD-50  6697 ,16584.0,4621.0,182.08975,-50.72241666666666,2.58,,del,Cen,HD 105435,12 08 21.54,-50 43 20.7,2.58,182.08976505,-50.72240999,8.25,-47.53,-6.42,0.79,-0.128,P,182.08958257,-50.72242559,121.2121212121212,93.76644086932197,3.42146239313031,76.73673494835641
59199,M,105452,CD-24 10174 ,16586.0,4623.0,182.103125,-24.728777777777776,4.02,1.0,alf,Crv,HD 105452,12 08 24.75,-24 43 43.6,4.02,182.10313607,-24.72877993,67.71,100.18,-39.33,0.75,0.334, ,182.10340415,-24.72887552,14.768867227883623,6.174000140125537,0.22672750074180814,13.414535254901383
59285, ,105639,BD+02  2517 ,16608.0,4626.0,182.42204166666664,1.8983333333333328,5.95,10.0, ,Vir,HD 105639,12 09 41.29,+01 53 54.0,5.95,182.42202206,1.89832789,11.94,42.12,-180.44,0.84,1.12, ,182.42212449,1.89788932,83.75209380234506,-2.7719021966309336,-0.1172453639357044,83.7061289752056
59309, ,105702,BD+06  2559 ,16616.0,4629.0,182.514625,5.806972222222221,5.72,11.0, ,Vir,HD 105702,12 10 03.51,+05 48 25.1,5.72,182.51463175,5.80696343,22.81,-159.75,18.33,0.86,0.352, ,182.51424147,5.80700798,43.84042086804033,-4.431386824892279,-0.1946118270709718,43.61544954407602
59316,M,105707,BD-21  3487 ,16618.0,4630.0,182.531375,-22.61980555555555,3.02,2.0,eps,Crv,HD 105707,12 10 07.53,-22 37 11.3,3.02,182.53135773,-22.61979211,10.75,-71.52,10.55,0.71,1.326, ,182.53116941,-22.61976647,93.0232558139535,35.743173543722875,1.5801912980798782,85.86765783875217
59352, ,105778,BD+17  2446 ,16625.0,4632.0,182.6318333333333,16.809277777777776,6.4,3.0, ,Com,HD 105778,12 10 31.64,+16 48 33.4,6.4,182.63184055,16.80927624,3.61,-21.66,-2.23,0.89,0.07, ,182.63178555,16.80927082,277.0083102493075,-80.02265346674811,-3.6783605426367108,265.17248828458
59394, ,105850,BD-22  3305 ,16638.0,4635.0,182.76616666666663,-23.602361111111108,5.45,3.0, ,Crv,HD 105850,12 11 03.88,-23 36 08.5,5.45,182.76617138,-23.60237239,17.82,-65.51,-20.64,0.66,0.055, ,182.76599762,-23.60242256,56.116722783389456,22.442214799332373,1.0843239052982356,51.42234740379718
59449, ,105937,CD-51  6455 ,16651.0,4638.0,182.913125,-52.36841666666666,3.97,,rho,Cen,HD 105937,12 11 39.15,-52 22 06.3,3.97,182.9131309,-52.36841559,9.53,-42.17,-18.39,0.73,-0.156, ,182.91296303,-52.36846029,104.93179433368313,82.99368126531505,4.2233392648662855,64.06944464853359
59458, ,106002,BD+57  1359 ,16658.0,4641.0,182.93704166666663,57.05444444444444,6.34,68.0, ,UMa,HD 106002,12 11 44.89,+57 03 16.0,6.34,182.93706229,57.05444463,3.36,9.92,-14.97,0.64,1.505, ,182.93710662,57.05440824,297.61904761904765,-249.4301788488974,-12.797263274457308,161.85769502176973
59468, ,105981,BD+26  2316 ,16659.0,4640.0,182.9633333333333,25.87036111111111,5.66,4.0, ,Com,HD 105981,12 11 51.20,+25 52 13.3,5.66,182.96333771,25.87035539,4.21,-38.11,-30.87,1.0,1.401, ,182.96323476,25.87028036,237.52969121140143,-103.50425963946117,-5.3580107138625905,213.72532410704366
59501, ,106057,BD+21  2398 ,16667.0,4643.0,183.03875,20.542111111111108,5.6,5.0, ,Com,HD 106057,12 12 09.30,+20 32 31.6,5.6,183.03874666,20.54210573,6.73,-14.21,-17.24,0.74,0.961, ,183.03870978,20.54206383,148.58841010401187,-52.06572495373853,-2.7639598284429305,139.1403479525131
59551, ,106111,CP-69  1646 ,16679.0,4645.0,183.1959583333333,-70.15177777777777,6.05,,S,Mus,HD 106111,12 12 47.03,-70 09 06.4,6.05,183.19596584,-70.15178663,2.0,-7.65,-0.27,0.65,1.78, ,183.19591108,-70.15178729,500.0,469.566216503627,26.219600457978768,169.7648399118404
59608, ,106251,BD+11  2440 ,16693.0,4650.0,183.35829166666664,10.26236111111111,5.85,12.0, ,Vir,HD 106251,12 13 25.99,+10 15 44.5,5.85,183.35831031,10.26236039,20.18,-94.48,-7.95,0.72,0.262, ,183.35807694,10.26234107,49.554013875123886,-8.813176392628808,-0.5171612569286699,48.76126287579837
59654, ,106321,CD-45  7630 ,16703.0,4652.0,183.511375,-45.72391666666666,5.31,,D,Cen,HD 106321,12 14 02.73,-45 43 26.1,5.31,183.51136205,-45.72393011,5.76,-35.19,4.41,0.83,1.4, ,183.51123953,-45.72391939,173.61111111111111,124.06945491942304,7.613137045858992,121.20077723163656
59708, ,106478,BD+54  1504 ,16721.0,4654.0,183.6809583333333,53.43466666666666,6.18,1.0, ,CVn,HD 106478,12 14 43.43,+53 26 04.8,6.18,183.68095986,53.43467088,6.46,-21.15,-18.33,0.72,1.061, ,183.68087357,53.43462633,154.79876160990713,-124.0744774140061,-7.98213010235425,92.21966303034966
59747, ,106490,CP-58  4189 ,16724.0,4656.0,183.7865,-58.74888888888888,2.79,,del,Cru,HD 106490,12 15 08.76,-58 44 56.0,2.79,183.78648733,-58.74890179,8.96,-36.68,-10.72,0.6,-0.193,P,183.78631548,-58.74892785,111.60714285714285,95.20486689872916,6.300969554537423,57.90065144886323
59774,M,106591,BD+57  1363 ,16736.0,4660.0,183.85604166666664,57.0326111111111,3.32,69.0,del,UMa,HD 106591,12 15 25.45,+57 01 57.4,3.32,183.85603795,57.03259792,40.05,103.56,7.81,0.6,0.077, ,183.85650051,57.0326169,24.968789013732838,-20.900901723121745,-1.408771304112921,13.587056170687603
59803,M,106625,BD-16  3424 ,16740.0,4662.0,183.9519583333333,-17.54197222222222,2.58,4.0,gam,Crv,HD 106625,12 15 48.47,-17 32 31.1,2.58,183.95194937,-17.5419837,19.78,-159.58,22.31,0.81,-0.107, ,183.95154259,-17.54192947,50.556117290192105,15.201601865917286,1.0501916573324717,48.20507643031666
59819, ,106661,BD+15  2436 ,16747.0,4663.0,184.0009583333333,14.899138888888888,5.09,6.0, ,Com,HD 106661,12 16 00.23,+14 53 56.9,5.09,184.00097886,14.89914477,16.49,-80.58,-30.52,0.78,0.068, ,184.00077619,14.89907059,60.642813826561564,-15.55437489586067,-1.0879292842791795,58.60399901264788
59831, ,106690,BD+41  2284 ,16750.0,4666.0,184.03141666666664,40.66025,5.69,2.0, ,CVn,HD 106690,12 16 07.54,+40 39 36.9,5.69,184.03140154,40.66025851,3.91,17.08,-32.06,1.03,1.586, ,184.03145627,40.66018059,255.7544757033248,-166.2301944204761,-11.715544808393064,194.01190766304993
59847, ,106714,BD+24  2443 ,16752.0,4667.0,184.08566666666664,23.945416666666663,4.93,7.0, ,Com,HD 106714,12 16 20.56,+23 56 43.5,4.93,184.08564668,23.94542332,13.12,-26.85,-5.91,0.88,0.957, ,184.08557527,23.94540896,76.21951219512195,-30.8563040031051,-2.2040487177650574,69.65949118232218
59929, ,106849,CP-67  1931 ,16764.0,4671.0,184.3943333333333,-67.96066666666665,4.06,,eps,Mus,HD 106849,12 17 34.64,-67 57 38.4,4.06,184.39431802,-67.96067161,10.8,-231.26,-26.37,0.48,1.603, ,184.39282008,-67.9607357,92.59259259259258,85.57422378023153,6.576064157383946,34.74472345013927
60000, ,106911,CP-78   741 ,16775.0,4674.0,184.58725,-79.31227777777777,4.24,,bet,Cha,HD 106911,12 18 20.94,-79 18 44.2,4.24,184.58726633,-79.31226899,12.05,-38.07,12.0,0.51,-0.123, ,184.58676739,-79.31223982,82.98755186721992,81.28670784179089,6.5219677636736435,15.390543513711634
60009, ,106983,CP-63  2235 ,16785.0,4679.0,184.60954166666664,-64.00305555555555,4.06,,zet,Cru,HD 106983,12 18 26.29,-64 00 11.0,4.06,184.609553,-64.00304555,9.03,-33.19,-10.38,0.55,-0.168, ,184.60936896,-64.00307078,110.74197120708749,99.21486224981003,7.999268058297149,48.5407767357932
